Number of frames: 3000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,Marker_10 x,Marker_10 y,Marker_10 z,Marker_11 x,Marker_11 y,Marker_11 z,Marker_12 x,Marker_12 y,Marker_12 z,iRigid16_probe_A1 x,iRigid16_probe_A1 y,iRigid16_probe_A1 z,iRigid16_probe_A2 x,iRigid16_probe_A2 y,iRigid16_probe_A2 z,iRigid16_probe_A3 x,iRigid16_probe_A3 y,iRigid16_probe_A3 z,iRigid14_probe_B1 x,iRigid14_probe_B1 y,iRigid14_probe_B1 z,iRigid14_probe_B2 x,iRigid14_probe_B2 y,iRigid14_probe_B2 z,iRigid14_probe_B3 x,iRigid14_probe_B3 y,iRigid14_probe_B3 z,iRigid8_probe_C1 x,iRigid8_probe_C1 y,iRigid8_probe_C1 z,iRigid8_probe_C2 x,iRigid8_probe_C2 y,iRigid8_probe_C2 z,iRigid8_probe_C3 x,iRigid8_probe_C3 y,iRigid8_probe_C3 z
2442,376.577911377,-208.570083618,-2352.968750000,378.467407227,-188.474502563,-2349.554931641,395.115997314,-199.705871582,-2354.228515625,242.780548096,-225.200836182,-2325.104003906,244.349517822,-244.957153320,-2327.250732422,226.069015503,-236.547470093,-2325.332275391,380.345214844,-268.426605225,-2331.908203125,383.617218018,-248.901321411,-2327.785400391,399.441680908,-261.049987793,-2332.449707031,,,,,,,,,,283.521850586,-192.550735474,-2348.935302734,301.868682861,-200.517898560,-2360.392822266,332.857604980,-186.495620728,-2356.301757813,290.224426270,-230.226165771,-2334.257568359,301.412109375,-226.644577026,-2350.246337891,335.813018799,-219.213897705,-2334.816650391,284.994750977,-264.489624023,-2324.470214844,304.363464355,-255.626586914,-2338.325195313,337.896636963,-263.082977295,-2324.952392578,
2443,376.589202881,-208.567794800,-2352.967041016,378.476226807,-188.471298218,-2349.557861328,395.123168945,-199.701019287,-2354.237304688,242.786941528,-225.199768066,-2325.101318359,244.355346680,-244.955734253,-2327.244628906,226.072875977,-236.546859741,-2325.333007813,380.347076416,-268.423431396,-2331.906005859,383.619384766,-248.898193359,-2327.783935547,399.441009521,-261.047607422,-2332.448486328,,,,,,,,,,283.531433105,-192.564102173,-2348.891113281,301.874053955,-200.530242920,-2360.355957031,332.862548828,-186.501770020,-2356.282958984,290.232421875,-230.226928711,-2334.239501953,301.425018311,-226.647735596,-2350.225341797,335.821319580,-219.215255737,-2334.786132813,284.996063232,-264.483154297,-2324.462890625,304.364288330,-255.621185303,-2338.319335938,337.897979736,-263.078277588,-2324.947998047,
2444,376.585144043,-208.567123413,-2352.970703125,378.472991943,-188.470535278,-2349.558593750,395.123382568,-199.700500488,-2354.240722656,242.787948608,-225.198730469,-2325.101562500,244.357482910,-244.953857422,-2327.244628906,226.075744629,-236.546936035,-2325.333740234,380.351318359,-268.423095703,-2331.902099609,383.622894287,-248.897018433,-2327.784667969,399.445800781,-261.046051025,-2332.443359375,,,,,,,,,,283.529296875,-192.561279297,-2348.890625000,301.871459961,-200.526260376,-2360.357177734,332.860412598,-186.499191284,-2356.282714844,290.234252930,-230.222045898,-2334.238037109,301.427062988,-226.642074585,-2350.223632813,335.822326660,-219.206924438,-2334.783447266,284.999450684,-264.485137939,-2324.475585938,304.369506836,-255.625839233,-2338.331054688,337.901367188,-263.078002930,-2324.952636719,
2445,376.582183838,-208.567749023,-2352.976318359,378.468750000,-188.470382690,-2349.567626953,395.117706299,-199.702621460,-2354.248291016,242.781768799,-225.195648193,-2325.104492188,244.350250244,-244.952484131,-2327.250732422,226.068481445,-236.544906616,-2325.342041016,380.344299316,-268.422637939,-2331.908691406,383.616302490,-248.897994995,-2327.795166016,399.440124512,-261.046905518,-2332.447998047,,,,,,,,,,283.525207520,-192.560714722,-2348.895751953,301.866943359,-200.527923584,-2360.361572266,332.856109619,-186.500366211,-2356.290527344,290.229248047,-230.220550537,-2334.232910156,301.425384521,-226.638351440,-2350.215576172,335.817871094,-219.207138062,-2334.767333984,284.991638184,-264.480438232,-2324.501220703,304.364715576,-255.624694824,-2338.354980469,337.893676758,-263.075378418,-2324.968505859,
2446,376.581939697,-208.570159912,-2352.978515625,378.470977783,-188.473754883,-2349.571289063,395.117767334,-199.704467773,-2354.249023438,242.782714844,-225.196640015,-2325.113037109,244.350158691,-244.953063965,-2327.262695313,226.068771362,-236.544509888,-2325.352783203,380.341156006,-268.423736572,-2331.915771484,383.614685059,-248.899078369,-2327.798339844,399.436187744,-261.048431396,-2332.459960938,,,,,,,,,,283.525787354,-192.559234619,-2348.907714844,301.868255615,-200.527786255,-2360.371337891,332.857604980,-186.501205444,-2356.298095703,290.230102539,-230.222915649,-2334.241699219,301.426696777,-226.638671875,-2350.223632813,335.819427490,-219.212387085,-2334.773437500,284.990783691,-264.480041504,-2324.473388672,304.359222412,-255.621520996,-2338.331787109,337.892730713,-263.076507568,-2324.958984375,
2447,376.572143555,-208.571533203,-2352.990478516,378.462219238,-188.474517822,-2349.579101563,395.109863281,-199.706344604,-2354.254882813,242.774307251,-225.196533203,-2325.121337891,244.343658447,-244.954269409,-2327.273925781,226.062500000,-236.545013428,-2325.360107422,380.336212158,-268.426300049,-2331.922851563,383.612487793,-248.900390625,-2327.805175781,399.435119629,-261.050292969,-2332.472167969,,,,,,,,,,283.516693115,-192.553176880,-2348.939697266,301.861328125,-200.521209717,-2360.400146484,332.850799561,-186.497802734,-2356.316894531,290.221527100,-230.219802856,-2334.257324219,301.415618896,-226.633010864,-2350.240478516,335.810241699,-219.206939697,-2334.794433594,284.989685059,-264.480041504,-2324.453857422,304.354461670,-255.621276855,-2338.317138672,337.891510010,-263.077606201,-2324.954101563,
2448,376.577270508,-208.568206787,-2352.988525391,378.466339111,-188.471420288,-2349.583007813,395.111083984,-199.703430176,-2354.251708984,242.775909424,-225.194503784,-2325.124267578,244.344131470,-244.951629639,-2327.270019531,226.061035156,-236.543319702,-2325.360595703,380.334564209,-268.422851563,-2331.927246094,383.607849121,-248.899093628,-2327.812255859,399.429992676,-261.048217773,-2332.469726563,,,,,,,,,,283.519470215,-192.550628662,-2348.958740234,301.866271973,-200.521774292,-2360.413574219,332.854797363,-186.496688843,-2356.329101563,290.222473145,-230.220901489,-2334.254638672,301.417938232,-226.639450073,-2350.238037109,335.811340332,-219.208618164,-2334.791503906,284.983276367,-264.477752686,-2324.499755859,304.353851318,-255.621276855,-2338.356445313,337.885314941,-263.074859619,-2324.977783203,
2449,376.578674316,-208.568481445,-2352.992919922,378.465026855,-188.472213745,-2349.571533203,395.114135742,-199.702117920,-2354.244628906,242.778381348,-225.195404053,-2325.120117188,244.348922729,-244.950866699,-2327.262207031,226.067459106,-236.543258667,-2325.354736328,380.342834473,-268.421997070,-2331.921630859,383.612854004,-248.896591187,-2327.799316406,399.435241699,-261.044738770,-2332.457763672,,,,,,,,,,283.519317627,-192.557189941,-2348.977539063,301.869689941,-200.519104004,-2360.433105469,332.856475830,-186.495727539,-2356.329589844,290.226837158,-230.218856812,-2334.248291016,301.422393799,-226.639495850,-2350.232177734,335.814971924,-219.203613281,-2334.786376953,284.988739014,-264.486938477,-2324.510498047,304.361114502,-255.624389648,-2338.360839844,337.890716553,-263.078948975,-2324.978027344,
2450,376.574249268,-208.565231323,-2352.988281250,378.460754395,-188.468841553,-2349.572753906,395.111175537,-199.700897217,-2354.247070313,242.775283813,-225.194427490,-2325.111572266,244.342681885,-244.952362061,-2327.265625000,226.063339233,-236.543167114,-2325.345703125,380.337036133,-268.420928955,-2331.910400391,383.610321045,-248.895706177,-2327.794921875,399.435546875,-261.044189453,-2332.457763672,,,,,,,,,,283.516296387,-192.551803589,-2348.956542969,301.863922119,-200.517166138,-2360.414062500,332.851898193,-186.493270874,-2356.321289063,290.219329834,-230.218841553,-2334.262939453,301.408447266,-226.631546021,-2350.249511719,335.808166504,-219.207168579,-2334.813964844,284.988830566,-264.483581543,-2324.458007813,304.355072021,-255.624725342,-2338.319335938,337.890625000,-263.076232910,-2324.949707031,
2451,376.579986572,-208.567184448,-2352.981445313,378.471130371,-188.469955444,-2349.577392578,395.117797852,-199.700607300,-2354.249755859,242.780426025,-225.196151733,-2325.115234375,244.348022461,-244.951782227,-2327.269531250,226.067108154,-236.544387817,-2325.348388672,380.337860107,-268.420166016,-2331.908691406,383.611968994,-248.896530151,-2327.800048828,399.434783936,-261.044952393,-2332.456787109,,,,,,,,,,283.524841309,-192.551254272,-2348.930908203,301.869201660,-200.522399902,-2360.389648438,332.858306885,-186.496353149,-2356.312988281,290.223419189,-230.218063354,-2334.269287109,301.411468506,-226.630142212,-2350.256591797,335.811920166,-219.205154419,-2334.822998047,284.988647461,-264.477142334,-2324.465576172,304.356414795,-255.623718262,-2338.328125000,337.890533447,-263.072326660,-2324.953369141,
2452,376.572692871,-208.568206787,-2352.993408203,378.462402344,-188.471893311,-2349.580810547,395.110687256,-199.701904297,-2354.249755859,242.777313232,-225.198287964,-2325.118896484,244.346771240,-244.953643799,-2327.266357422,226.066345215,-236.547012329,-2325.357910156,380.339416504,-268.423126221,-2331.921142578,383.613983154,-248.898300171,-2327.804931641,399.436737061,-261.047821045,-2332.462646484,,,,,,,,,,283.515777588,-192.550903320,-2348.979980469,301.865203857,-200.518310547,-2360.433105469,332.852844238,-186.494720459,-2356.336914063,290.226043701,-230.220169067,-2334.245849609,301.422698975,-226.636474609,-2350.227783203,335.814300537,-219.205215454,-2334.777587891,284.988922119,-264.475280762,-2324.496093750,304.360107422,-255.618621826,-2338.351806641,337.890960693,-263.073608398,-2324.972412109,
2453,376.574554443,-208.569412231,-2352.992187500,378.461883545,-188.471328735,-2349.581542969,395.110107422,-199.703125000,-2354.248291016,242.773361206,-225.195220947,-2325.117431641,244.340927124,-244.952133179,-2327.262207031,226.060150146,-236.543945313,-2325.356201172,380.333068848,-268.421356201,-2331.922363281,383.606536865,-248.899047852,-2327.809326172,399.429107666,-261.046905518,-2332.463623047,,,,,,,,,,283.515563965,-192.554916382,-2348.986083984,301.865966797,-200.523056030,-2360.437255859,332.852844238,-186.497787476,-2356.340820313,290.221710205,-230.222686768,-2334.239990234,301.419830322,-226.641983032,-2350.221679688,335.810852051,-219.211227417,-2334.770019531,284.981414795,-264.476379395,-2324.505371094,304.353393555,-255.621154785,-2338.360839844,337.883483887,-263.073425293,-2324.978027344,
2454,376.572998047,-208.570648193,-2352.982421875,378.465179443,-188.473678589,-2349.573974609,395.113708496,-199.704788208,-2354.244628906,242.776306152,-225.194610596,-2325.115478516,244.343750000,-244.950912476,-2327.262207031,226.062408447,-236.541076660,-2325.352783203,380.335449219,-268.421112061,-2331.914062500,383.607513428,-248.897171021,-2327.792236328,399.429382324,-261.044952393,-2332.453125000,,,,,,,,,,283.518798828,-192.548217773,-2348.952148438,301.865417480,-200.518524170,-2360.407958984,332.854583740,-186.495590210,-2356.320800781,290.223541260,-230.223342896,-2334.244873047,301.419616699,-226.641860962,-2350.227783203,335.813232422,-219.214370728,-2334.780273438,284.983215332,-264.482055664,-2324.488769531,304.353942871,-255.620178223,-2338.342041016,337.885192871,-263.076629639,-2324.964355469,
2455,376.570434570,-208.567626953,-2352.977783203,378.458068848,-188.472045898,-2349.563964844,395.107025146,-199.704498291,-2354.244384766,242.772247314,-225.193572998,-2325.114257813,244.340255737,-244.950332642,-2327.260253906,226.061538696,-236.540222168,-2325.358154297,380.334594727,-268.421203613,-2331.910888672,383.605895996,-248.896652222,-2327.780273438,399.430816650,-261.045654297,-2332.452392578,,,,,,,,,,283.514160156,-192.553176880,-2348.910156250,301.857177734,-200.519332886,-2360.374755859,332.846954346,-186.495742798,-2356.294677734,290.223968506,-230.222610474,-2334.225341797,301.426269531,-226.641265869,-2350.203857422,335.813842773,-219.213668823,-2334.742919922,284.984649658,-264.485992432,-2324.457519531,304.351440430,-255.617614746,-2338.311767578,337.886474609,-263.079833984,-2324.946777344,
2456,376.581176758,-208.568572998,-2352.975830078,378.469238281,-188.472549438,-2349.572998047,395.115173340,-199.702117920,-2354.240234375,242.778213501,-225.195526123,-2325.109863281,244.346740723,-244.950698853,-2327.251953125,226.065338135,-236.540603638,-2325.349609375,380.337005615,-268.419189453,-2331.904541016,383.610107422,-248.896453857,-2327.784179688,399.433197021,-261.044464111,-2332.453125000,,,,,,,,,,283.522521973,-192.559524536,-2348.947753906,301.870025635,-200.530288696,-2360.401855469,332.857269287,-186.501861572,-2356.319091797,290.228576660,-230.225280762,-2334.224609375,301.429321289,-226.647109985,-2350.204833984,335.818450928,-219.216552734,-2334.748779297,284.988830566,-264.481597900,-2324.434570313,304.352996826,-255.619461060,-2338.296875000,337.890594482,-263.075897217,-2324.935058594,
2457,376.575531006,-208.566864014,-2352.974853516,378.468688965,-188.471115112,-2349.566406250,395.115203857,-199.701217651,-2354.231933594,242.778778076,-225.196929932,-2325.102294922,244.349777222,-244.954818726,-2327.250000000,226.070510864,-236.545303345,-2325.352050781,380.342254639,-268.420440674,-2331.900146484,383.616729736,-248.897369385,-2327.782958984,399.438293457,-261.045196533,-2332.446044922,,,,,,,,,,283.520721436,-192.540771484,-2348.968505859,301.869964600,-200.511886597,-2360.419433594,332.858642578,-186.490203857,-2356.324462891,290.234100342,-230.221343994,-2334.200927734,301.440521240,-226.637405396,-2350.176025391,335.823150635,-219.208236694,-2334.704833984,284.993133545,-264.477691650,-2324.449218750,304.360290527,-255.618804932,-2338.309326172,337.895019531,-263.074035645,-2324.939697266,
2458,376.583923340,-208.562301636,-2352.970947266,378.470947266,-188.467300415,-2349.555419922,395.118530273,-199.698806763,-2354.228271484,242.779754639,-225.195693970,-2325.101318359,244.349700928,-244.954406738,-2327.249267578,226.069473267,-236.545608521,-2325.346923828,380.341400146,-268.420562744,-2331.899169922,383.612213135,-248.896331787,-2327.777832031,399.436767578,-261.044281006,-2332.439697266,,,,,,,,,,283.525390625,-192.546554565,-2348.944091797,301.873413086,-200.512405396,-2360.400634766,332.861602783,-186.489486694,-2356.306152344,290.231964111,-230.220214844,-2334.211181641,301.434448242,-226.636260986,-2350.189208984,335.820739746,-219.206451416,-2334.726318359,284.989776611,-264.485992432,-2324.469482422,304.359405518,-255.623535156,-2338.323730469,337.891662598,-263.078125000,-2324.947509766,
2459,376.585479736,-208.565231323,-2352.957763672,378.476959229,-188.469833374,-2349.551269531,395.125488281,-199.700973511,-2354.230712891,242.785888672,-225.195602417,-2325.093505859,244.353332520,-244.953430176,-2327.241943359,226.072708130,-236.543777466,-2325.330810547,380.343688965,-268.419403076,-2331.889648438,383.616363525,-248.894439697,-2327.769531250,399.440124512,-261.042968750,-2332.437011719,,,,,,,,,,283.532318115,-192.547805786,-2348.878662109,301.873138428,-200.517852783,-2360.343750000,332.863891602,-186.493469238,-2356.273681641,290.232696533,-230.223342896,-2334.226562500,301.427734375,-226.640380859,-2350.209716797,335.822052002,-219.213088989,-2334.763671875,284.995178223,-264.483581543,-2324.426269531,304.360046387,-255.621444702,-2338.287597656,337.896911621,-263.076171875,-2324.923095703,
2460,376.577575684,-208.565902710,-2352.955566406,378.468475342,-188.470687866,-2349.547119141,395.117431641,-199.702194214,-2354.224609375,242.777587891,-225.194946289,-2325.089355469,244.346221924,-244.952789307,-2327.240966797,226.067657471,-236.541976929,-2325.329101563,380.340515137,-268.420257568,-2331.883544922,383.616058350,-248.895629883,-2327.768310547,399.436950684,-261.044494629,-2332.429199219,,,,,,,,,,283.523712158,-192.546951294,-2348.891113281,301.866363525,-200.516494751,-2360.353759766,332.856689453,-186.493057251,-2356.277343750,290.226196289,-230.221221924,-2334.221435547,301.421783447,-226.635772705,-2350.203613281,335.815582275,-219.211059570,-2334.755126953,284.991455078,-264.473388672,-2324.437500000,304.359466553,-255.616607666,-2338.297607422,337.893402100,-263.071136475,-2324.925781250,
2461,376.585205078,-208.566192627,-2352.955810547,378.476196289,-188.471939087,-2349.551513672,395.119720459,-199.702957153,-2354.214111328,242.781631470,-225.194198608,-2325.100097656,244.348266602,-244.951248169,-2327.236816406,226.068984985,-236.541534424,-2325.336669922,380.340393066,-268.420349121,-2331.881103516,383.613433838,-248.896423340,-2327.771240234,399.431915283,-261.044067383,-2332.425048828,,,,,,,,,,283.527862549,-192.541580200,-2348.953613281,301.877288818,-200.514862061,-2360.402832031,332.865783691,-186.492095947,-2356.310302734,290.231262207,-230.227615356,-2334.214355469,301.431732178,-226.653839111,-2350.195800781,335.821136475,-219.219024658,-2334.742431641,284.988098145,-264.478454590,-2324.453125000,304.358001709,-255.624343872,-2338.312255859,337.890045166,-263.072906494,-2324.932128906,
2462,376.580352783,-208.567703247,-2352.957519531,378.472930908,-188.472412109,-2349.545410156,395.120208740,-199.703369141,-2354.221679688,242.781784058,-225.195861816,-2325.094970703,244.351470947,-244.953033447,-2327.232177734,226.072113037,-236.542770386,-2325.330810547,380.343048096,-268.421173096,-2331.874023438,383.617889404,-248.897293091,-2327.766845703,399.436889648,-261.043884277,-2332.425781250,,,,,,,,,,283.526885986,-192.543731689,-2348.905761719,301.870971680,-200.512313843,-2360.366699219,332.861389160,-186.491226196,-2356.282958984,290.232696533,-230.225570679,-2334.211425781,301.432098389,-226.650817871,-2350.193603516,335.821777344,-219.213958740,-2334.741943359,284.994598389,-264.482299805,-2324.410888672,304.359039307,-255.628402710,-2338.277832031,337.896301270,-263.074890137,-2324.909667969,
2463,376.579315186,-208.565078735,-2352.950683594,378.474243164,-188.471054077,-2349.546630859,395.119720459,-199.700210571,-2354.222412109,242.779708862,-225.195617676,-2325.092529297,244.348190308,-244.952880859,-2327.232421875,226.068435669,-236.543411255,-2325.329345703,380.341186523,-268.419616699,-2331.876708984,383.616424561,-248.895690918,-2327.762939453,399.436706543,-261.043182373,-2332.417724609,,,,,,,,,,283.527465820,-192.542190552,-2348.881591797,301.868927002,-200.514312744,-2360.344482422,332.860046387,-186.491226196,-2356.272949219,290.229431152,-230.225082397,-2334.211425781,301.428314209,-226.648300171,-2350.193603516,335.818634033,-219.213836670,-2334.741943359,284.990051270,-264.472869873,-2324.456542969,304.361724854,-255.617370605,-2338.312255859,337.892120361,-263.070312500,-2324.930419922,
2464,376.589508057,-208.566162109,-2352.955322266,378.480041504,-188.469726563,-2349.541015625,395.124938965,-199.701339722,-2354.206542969,242.787689209,-225.196197510,-2325.087158203,244.354873657,-244.954315186,-2327.228515625,226.076232910,-236.544906616,-2325.325683594,380.347290039,-268.418701172,-2331.871093750,383.619567871,-248.892547607,-2327.753417969,399.440551758,-261.042053223,-2332.413330078,,,,,,,,,,283.531890869,-192.540115356,-2348.960693359,301.883026123,-200.508590698,-2360.410644531,332.871124268,-186.488159180,-2356.306884766,290.237396240,-230.226776123,-2334.204833984,301.437042236,-226.649047852,-2350.186035156,335.826843262,-219.216522217,-2334.732421875,284.995513916,-264.477966309,-2324.437500000,304.364898682,-255.618957520,-2338.294433594,337.897460938,-263.072357178,-2324.918457031,
2465,376.583923340,-208.564056396,-2352.949462891,378.475006104,-188.469665527,-2349.544921875,395.119598389,-199.699432373,-2354.209472656,242.784072876,-225.196228027,-2325.088867188,244.353027344,-244.955429077,-2327.229003906,226.074066162,-236.544311523,-2325.324218750,380.347259521,-268.418914795,-2331.866699219,383.620300293,-248.893432617,-2327.748535156,399.444152832,-261.042907715,-2332.416748047,,,,,,,,,,283.527038574,-192.543457031,-2348.937988281,301.875732422,-200.515640259,-2360.389160156,332.864013672,-186.491592407,-2356.299072266,290.233673096,-230.226715088,-2334.212158203,301.431152344,-226.650100708,-2350.195312500,335.822875977,-219.215698242,-2334.746826172,284.999633789,-264.481597900,-2324.394042969,304.363128662,-255.620834351,-2338.258056641,337.901306152,-263.074737549,-2324.896240234,
2466,376.587615967,-208.565032959,-2352.946044922,378.479797363,-188.470703125,-2349.552734375,395.121582031,-199.699691772,-2354.210449219,242.783432007,-225.195709229,-2325.091796875,244.351928711,-244.954696655,-2327.229248047,226.071273804,-236.542785645,-2325.324951172,380.343872070,-268.418579102,-2331.873535156,383.616668701,-248.894195557,-2327.755126953,399.439147949,-261.043273926,-2332.416503906,,,,,,,,,,283.530334473,-192.545547485,-2348.942871094,301.879211426,-200.523208618,-2360.389892578,332.867095947,-186.496047974,-2356.307617188,290.232086182,-230.228836060,-2334.215820313,301.429199219,-226.654815674,-2350.199707031,335.821655273,-219.219543457,-2334.753173828,284.993103027,-264.476745605,-2324.436279297,304.362152100,-255.617370605,-2338.293457031,337.895050049,-263.072418213,-2324.919189453,
2467,376.581451416,-208.567977905,-2352.951171875,378.475402832,-188.472091675,-2349.555908203,395.120941162,-199.703552246,-2354.216796875,242.784683228,-225.198089600,-2325.102539063,244.351852417,-244.954879761,-2327.230957031,226.073074341,-236.544174194,-2325.326904297,380.344665527,-268.420959473,-2331.873046875,383.618957520,-248.897048950,-2327.760742188,399.439758301,-261.044494629,-2332.421386719,,,,,,,,,,283.527343750,-192.540695190,-2348.940429688,301.874816895,-200.518814087,-2360.389404297,332.864044189,-186.494461060,-2356.307861328,290.231292725,-230.233871460,-2334.234375000,301.425018311,-226.667114258,-2350.222167969,335.820739746,-219.224777222,-2334.786376953,284.995666504,-264.480773926,-2324.418701172,304.361785889,-255.624267578,-2338.281738281,337.897460938,-263.074768066,-2324.911865234,
2468,376.575561523,-208.567825317,-2352.957275391,378.467071533,-188.472595215,-2349.554443359,395.113037109,-199.703247070,-2354.222656250,242.778076172,-225.195526123,-2325.104248047,244.342803955,-244.954162598,-2327.235351563,226.065444946,-236.543807983,-2325.336181641,380.337402344,-268.421417236,-2331.872558594,383.611907959,-248.897323608,-2327.762939453,399.434600830,-261.046081543,-2332.425781250,,,,,,,,,,283.520141602,-192.547561646,-2348.925292969,301.866180420,-200.520385742,-2360.380126953,332.855316162,-186.495803833,-2356.298583984,290.226531982,-230.233810425,-2334.221435547,301.425689697,-226.665039063,-2350.205078125,335.816650391,-219.226745605,-2334.756835938,284.990356445,-264.480499268,-2324.400878906,304.353881836,-255.625534058,-2338.268554688,337.892089844,-263.074768066,-2324.904296875,
2469,376.581665039,-208.570449829,-2352.962402344,378.474365234,-188.474060059,-2349.562011719,395.122192383,-199.704635620,-2354.233398438,242.779769897,-225.196289063,-2325.105957031,244.347335815,-244.953140259,-2327.243408203,226.067062378,-236.542770386,-2325.341064453,380.338073730,-268.420166016,-2331.877441406,383.610412598,-248.894378662,-2327.761718750,399.432037354,-261.044708252,-2332.424316406,,,,,,,,,,283.528228760,-192.551635742,-2348.910156250,301.871826172,-200.525131226,-2360.368652344,332.861541748,-186.499328613,-2356.295654297,290.228851318,-230.228897095,-2334.224853516,301.427703857,-226.654647827,-2350.207519531,335.818603516,-219.220108032,-2334.757324219,284.987823486,-264.479248047,-2324.425048828,304.354461670,-255.621185303,-2338.286376953,337.889648438,-263.073852539,-2324.916503906,
2470,376.574523926,-208.570632935,-2352.969482422,378.468231201,-188.474426270,-2349.568359375,395.115356445,-199.704467773,-2354.229980469,242.776489258,-225.196701050,-2325.112060547,244.344879150,-244.952835083,-2327.243164063,226.065277100,-236.543304443,-2325.344482422,380.338500977,-268.421020508,-2331.885498047,383.612365723,-248.896575928,-2327.766113281,399.434204102,-261.043884277,-2332.424804688,,,,,,,,,,283.520172119,-192.545623779,-2348.968017578,301.869476318,-200.520263672,-2360.416503906,332.857849121,-186.496368408,-2356.326660156,290.226531982,-230.229370117,-2334.227050781,301.426025391,-226.659561157,-2350.209960938,335.815826416,-219.218719482,-2334.760498047,284.987213135,-264.479339600,-2324.463378906,304.358428955,-255.619400024,-2338.316894531,337.889221191,-263.074676514,-2324.937500000,
2471,376.579376221,-208.567962646,-2352.965576172,378.473205566,-188.473007202,-2349.569335938,395.117736816,-199.703720093,-2354.236328125,242.779098511,-225.198028564,-2325.113037109,244.345535278,-244.955429077,-2327.251464844,226.065414429,-236.544158936,-2325.343017578,380.335632324,-268.422576904,-2331.888916016,383.610198975,-248.897232056,-2327.775634766,399.433135986,-261.044799805,-2332.432861328,,,,,,,,,,283.525695801,-192.544158936,-2348.924560547,301.869812012,-200.520858765,-2360.379882813,332.859954834,-186.495925903,-2356.306884766,290.224975586,-230.232238770,-2334.247314453,301.418823242,-226.658004761,-2350.233398438,335.814910889,-219.224914551,-2334.794189453,284.986145020,-264.481506348,-2324.456054688,304.355377197,-255.624954224,-2338.314697266,337.888031006,-263.075500488,-2324.937255859,
2472,376.582885742,-208.569564819,-2352.974853516,378.475708008,-188.472717285,-2349.579101563,395.121734619,-199.703323364,-2354.243652344,242.782592773,-225.202178955,-2325.115966797,244.352996826,-244.958831787,-2327.255615234,226.071975708,-236.546524048,-2325.345703125,380.340759277,-268.422760010,-2331.888916016,383.618255615,-248.898193359,-2327.781250000,399.440521240,-261.045928955,-2332.444824219,,,,,,,,,,283.528259277,-192.549636841,-2348.945800781,301.874267578,-200.525894165,-2360.398437500,332.863128662,-186.499114990,-2356.322509766,290.230163574,-230.231918335,-2334.252441406,301.423156738,-226.656158447,-2350.238769531,335.819427490,-219.221786499,-2334.800537109,284.996246338,-264.479370117,-2324.406005859,304.358215332,-255.625625610,-2338.276611328,337.897918701,-263.074371338,-2324.915771484,
2473,376.576293945,-208.567855835,-2352.984619141,378.469879150,-188.471710205,-2349.579589844,395.115844727,-199.703048706,-2354.250976563,242.777877808,-225.198852539,-2325.120849609,244.346298218,-244.957275391,-2327.256347656,226.066314697,-236.546676636,-2325.348144531,380.340393066,-268.422729492,-2331.899414063,383.615386963,-248.898666382,-2327.784912109,399.438446045,-261.046173096,-2332.448730469,,,,,,,,,,283.522918701,-192.542327881,-2348.941162109,301.867401123,-200.514846802,-2360.398681641,332.857666016,-186.492340088,-2356.318847656,290.224182129,-230.230499268,-2334.257080078,301.416778564,-226.657775879,-2350.244384766,335.813079834,-219.219085693,-2334.808349609,284.993103027,-264.482910156,-2324.437011719,304.358123779,-255.624786377,-2338.300537109,337.894866943,-263.077026367,-2324.934326172,
2474,376.583831787,-208.567764282,-2352.984375000,378.478454590,-188.472915649,-2349.589843750,395.121032715,-199.702529907,-2354.251708984,242.782196045,-225.198242188,-2325.122802734,244.349090576,-244.954467773,-2327.258789063,226.068023682,-236.543212891,-2325.353271484,380.339721680,-268.422760010,-2331.903564453,383.612640381,-248.897369385,-2327.787353516,399.435485840,-261.045379639,-2332.448974609,,,,,,,,,,283.529388428,-192.542922974,-2348.963623047,301.875823975,-200.520736694,-2360.414550781,332.865173340,-186.495574951,-2356.336425781,290.229064941,-230.232955933,-2334.251220703,301.424713135,-226.660552979,-2350.236328125,335.819152832,-219.226028442,-2334.793945313,284.990051270,-264.485870361,-2324.457519531,304.357208252,-255.626586914,-2338.317138672,337.891845703,-263.078186035,-2324.945312500,
2475,376.575775146,-208.569580078,-2352.989013672,378.470428467,-188.474044800,-2349.591308594,395.114898682,-199.703857422,-2354.255615234,242.777404785,-225.197402954,-2325.125732422,244.345367432,-244.955566406,-2327.263183594,226.066146851,-236.542617798,-2325.357910156,380.338317871,-268.422760010,-2331.905029297,383.612854004,-248.897048950,-2327.786132813,399.436981201,-261.046142578,-2332.450927734,,,,,,,,,,283.522033691,-192.544738770,-2348.964355469,301.868255615,-200.520858765,-2360.416748047,332.857696533,-186.496337891,-2356.337158203,290.225952148,-230.232177734,-2334.252441406,301.422363281,-226.658706665,-2350.236816406,335.816040039,-219.225067139,-2334.792480469,284.990264893,-264.481079102,-2324.452148438,304.356994629,-255.620971680,-2338.312011719,337.892120361,-263.076324463,-2324.943359375,
